acc	filename	drs_id	filetype	sample_name	mapped	sequencing_type
SRR1603368	NA20822.unmapped.ILLUMINA.bwa.TSI.exome.20130415.bam	e074c4deef23c2279c8a74f798141dc8	bam	NA20822	unmapped	exome
SRR1603368	NA20822.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam	ec2271230398d30e42a35ae41b6528cf	bam	NA20822	mapped	exome
SRR1606885	NA20822.unmapped.ILLUMINA.bwa.TSI.low_coverage.20130502.bam	0b494c965817dac859c678715e026394	bam	NA20822	unmapped	low_coverage
SRR1606885	NA20822.mapped.ILLUMINA.bwa.TSI.low_coverage.20130502.bam	990aafee0ab7a56a17f8c4e5d1e997f9	bam	NA20822	mapped	low_coverage
SRR1603367	NA20826.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam.bai	ac56cec3290e3d71fa49a9050d700b74	bai	NA20826	mapped	low_coverage
SRR1603979	NA20826.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam.bai	27b1b307ab12149dc5e791398a476cb5	bai	NA20826	mapped	exome
SRR1603367	NA20826.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	8df67bd5106eab66a0492b18f112f3cf	bam	NA20826	mapped	low_coverage
SRR1603367	NA20826.unmapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	cde3bfbc2859fbefc88e911aa6b27d89	bam	NA20826	unmapped	low_coverage
SRR1603979	NA20826.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam	65cb4c3cd00ed5999fc43efd2bda4e99	bam	NA20826	mapped	exome
SRR1603979	NA20826.unmapped.ILLUMINA.bwa.TSI.exome.20121211.bam	bc3bb727c4ef9f8e93cafff6fc50eba4	bam	NA20826	unmapped	exome
SRR1607263	NA20827.unmapped.ILLUMINA.bwa.TSI.exome.20130415.bam.bai	a5e7dbe51543d3e5ab408961eeeda8ee	bai	NA20827	unmapped	exome
SRR1607107	NA20827.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam.bai	239499878593b489c7ecafd2fa2c60bd	bai	NA20827	mapped	low_coverage
SRR1607263	NA20827.unmapped.ILLUMINA.bwa.TSI.exome.20130415.bam	af8a387422aa99de9710f3bee54bc7b7	bam	NA20827	unmapped	exome
SRR1607263	NA20827.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam	e427161c4b47432d943b2315321ddca6	bam	NA20827	mapped	exome
SRR1607107	NA20827.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	a5837af4c428a3c134603366dd1c8a2a	bam	NA20827	mapped	low_coverage
SRR1607107	NA20827.unmapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	fcba723910b684472c926c6be88e0894	bam	NA20827	unmapped	low_coverage
SRR1603182	NA20828.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam.bai	bd9ca160c8840c2a6967de4a98bb8f6f	bai	NA20828	mapped	low_coverage
SRR1606935	NA20828.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam.bai	0c403fb31b67d5f85fe0603adc51587f	bai	NA20828	mapped	exome
SRR1603182	NA20828.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	10e52dbe3e15d10b11706e6bfb2bc5df	bam	NA20828	mapped	low_coverage
SRR1603182	NA20828.unmapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	ad627819f5d2db0d6679d70bd38fc262	bam	NA20828	unmapped	low_coverage
SRR1606935	NA20828.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam	34917cc83a75d75a538c424262bdf5fa	bam	NA20828	mapped	exome
SRR1606935	NA20828.unmapped.ILLUMINA.bwa.TSI.exome.20121211.bam	68e75aa55eed891ec21b583f1b0c2cd9	bam	NA20828	unmapped	exome
SRR1602993	NA20832.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam.bai	8ad171bb3d6680104253294f13df148c	bai	NA20832	mapped	exome
SRR1603181	NA20832.unmapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	147feb21882f032140f5401b82d210b0	bam	NA20832	unmapped	low_coverage
SRR1603181	NA20832.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	b53c05102ee41a53ce10b0492fe15430	bam	NA20832	mapped	low_coverage
SRR1602993	NA20832.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam	67856489a674e11f750c3f29646ca955	bam	NA20832	mapped	exome
SRR1602993	NA20832.unmapped.ILLUMINA.bwa.TSI.exome.20130415.bam	bb28af53f69fd5894e077f778e7d8a6d	bam	NA20832	unmapped	exome
SRR1598467	NA20845.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	0c99c4c91d8d15aa37e6f148b1df9cdb	bam	NA20845	unmapped	low_coverage
SRR1598467	NA20845.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	a67ac68ebdd0032da9969da915be9dad	bam	NA20845	mapped	low_coverage
SRR1602810	NA20845.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	13d9091b75da6afafd9ead4aa206fab0	bam	NA20845	unmapped	exome
SRR1602810	NA20845.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	8f14ecdd8c8d76418e93984531633410	bam	NA20845	mapped	exome
SRR1598468	NA20846.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	0bdaeacee9f2ca990c05d6bd5d82a727	bam	NA20846	mapped	exome
SRR1598468	NA20846.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	7a3e10b44daee7c1678af143fadadf63	bam	NA20846	unmapped	exome
SRR1598469	NA20846.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	336c007111b0aa6167b44f69451c630c	bam	NA20846	unmapped	low_coverage
SRR1598469	NA20846.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	7077cac562cbc91dfe9a3876a8d0e302	bam	NA20846	mapped	low_coverage
SRR1598471	NA20847.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	8965248bb8c4e3b707d6848e5be5e18d	bam	NA20847	unmapped	low_coverage
SRR1598471	NA20847.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	98ff1d70dd674213153476f0bea5f15a	bam	NA20847	mapped	low_coverage
SRR1598470	NA20847.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	47d83f898094c77df53dcb85f85eb7b5	bam	NA20847	mapped	exome
SRR1598470	NA20847.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	79f9babe1098f24076db9020ac676734	bam	NA20847	unmapped	exome
SRR1598473	NA20849.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam.bai	6a9f16f8f12db93b0886692263e79f34	bai	NA20849	mapped	low_coverage
SRR1598472	NA20849.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	84cb2389637bad671b131e7cdf743524	bam	NA20849	mapped	exome
SRR1598472	NA20849.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	d3c7edc50ca6d8d18905e64036f0a258	bam	NA20849	unmapped	exome
SRR1598473	NA20849.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	4449db0b5455b50dba64043f3acc8bf5	bam	NA20849	mapped	low_coverage
SRR1598473	NA20849.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	bed9527e3ffbcda44c57bedee4386002	bam	NA20849	unmapped	low_coverage
SRR1598475	NA20850.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	7c14f7d79205b636a541710ffe9048d9	bam	NA20850	unmapped	low_coverage
SRR1598475	NA20850.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	e7235d4a2827707a103b23ec271f3f4c	bam	NA20850	mapped	low_coverage
SRR1598474	NA20850.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	57fc981d3e1661cf21c7bbebd945e752	bam	NA20850	mapped	exome
SRR1598474	NA20850.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	5df92f4d72c542f84f904c23f07ddce4	bam	NA20850	unmapped	exome
SRR1598477	NA20851.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	961e246a222fee3b1895cabeeaea4325	bam	NA20851	unmapped	low_coverage
SRR1598477	NA20851.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	b64cb5381117614dcd536a841a2504b4	bam	NA20851	mapped	low_coverage
SRR1598476	NA20851.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	38a46ece149f09365605bf086f6870f7	bam	NA20851	unmapped	exome
SRR1598476	NA20851.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	e6c819718e0460d31ea7b7b0378688e0	bam	NA20851	mapped	exome
SRR1598478	NA20852.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	b55c589bfcabc81355b2fdbb2f81ff37	bam	NA20852	unmapped	exome
SRR1598478	NA20852.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	cc639d64e7a9b8512beb89c059be3ad4	bam	NA20852	mapped	exome
SRR1598479	NA20852.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	514fb700a080f4a2b871cae497d522eb	bam	NA20852	mapped	low_coverage
SRR1598479	NA20852.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	8f1bf09e78858e28383ec04d1cf68203	bam	NA20852	unmapped	low_coverage
SRR1598480	NA20853.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	1f0a7f9e10ebf38d45bbb08cffe69851	bam	NA20853	unmapped	exome
SRR1598480	NA20853.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	e8508ef82c1ca788cee9b55a7e8e15f6	bam	NA20853	mapped	exome
SRR1598481	NA20853.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	889e0c3bc6586f6b26868e953d2b83e9	bam	NA20853	unmapped	low_coverage
SRR1598481	NA20853.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	fe554a126da7225b5b06341cd6dffe46	bam	NA20853	mapped	low_coverage
SRR1603360	NA20854.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam.bai	97a8a98c43bc0338d8d97e719498a845	bai	NA20854	mapped	exome
SRR1603360	NA20854.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam	0921cc24a931ce9107895ed353dbb3b0	bam	NA20854	mapped	exome
SRR1603360	NA20854.unmapped.ILLUMINA.bwa.GIH.exome.20121211.bam	12227fd6e44c31dd3189c52435c5065f	bam	NA20854	unmapped	exome
SRR1598482	NA20854.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	582fbc013e5a396856a7f3a56af48534	bam	NA20854	mapped	low_coverage
SRR1598482	NA20854.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	93796c4035a321017f5832cc460fc7eb	bam	NA20854	unmapped	low_coverage
SRR1603359	NA20856.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	a4d4f97dde10a777d40ffacbb0303033	bam	NA20856	unmapped	exome
SRR1603359	NA20856.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	a9958031034ec852e1b68d79bed1a6e6	bam	NA20856	mapped	exome
SRR1598484	NA20856.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	707dd6153dd9d8f5d82eebd9cb14e4c6	bam	NA20856	unmapped	low_coverage
SRR1598484	NA20856.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	d1266744bd3a76e4e3c72db6949ea0d8	bam	NA20856	mapped	low_coverage
SRR1603358	NA20858.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	0cb251b0cfb5a71a04da0ed2a850f72a	bam	NA20858	mapped	low_coverage
SRR1603358	NA20858.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	74620e1699bb9268447b14c97b32fadc	bam	NA20858	unmapped	low_coverage
SRR1598485	NA20858.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	48ad761b1bc9aa55211a775b095cb024	bam	NA20858	unmapped	exome
SRR1598485	NA20858.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	ed767d9c672a8da7063db508bc66d2f6	bam	NA20858	mapped	exome
SRR1598487	NA20859.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	3f62a7aaf8182e2586a34bef04e903e6	bam	NA20859	unmapped	exome
SRR1598487	NA20859.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	62045674f28728d513b947fb5694ec9d	bam	NA20859	mapped	exome
SRR1598488	NA20859.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	2b6ba12897cd76c3c8f5a127cedc1596	bam	NA20859	mapped	low_coverage
SRR1598488	NA20859.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	851fef15b8e52c5c9a6ca19eada7f5a7	bam	NA20859	unmapped	low_coverage
SRR1600499	NA20861.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam.bai	ccd71f4d4a82255ac7af802ddc303c78	bai	NA20861	mapped	exome
SRR1600499	NA20861.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam	1d99caeb9df94963f1e1d9dee284f97f	bam	NA20861	mapped	exome
SRR1600499	NA20861.unmapped.ILLUMINA.bwa.GIH.exome.20121211.bam	b49b3d4786e8c03e4322e650b5f3075e	bam	NA20861	unmapped	exome
SRR1598489	NA20861.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	04a4eb4647492dafe716e1dd8e495217	bam	NA20861	mapped	low_coverage
SRR1598489	NA20861.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	44d5ddcea62b90fa136b88f62a7eb4ec	bam	NA20861	unmapped	low_coverage
SRR1598491	NA20862.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	6f70998e3ea417a7d70d35d8b1673b84	bam	NA20862	mapped	low_coverage
SRR1598491	NA20862.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	8c7910d7b2a19a8c421702238b14b43a	bam	NA20862	unmapped	low_coverage
SRR1598490	NA20862.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	3569d8c75bd3ce9d3f3ab31aa2d22a06	bam	NA20862	unmapped	exome
SRR1598490	NA20862.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	f4195fd0a07b4caca226273600317c29	bam	NA20862	mapped	exome
SRR1600501	NA20863.mapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam.bai	260ec9f0c58ec0755b43f26a60dda066	bai	NA20863	mapped	low_coverage
SRR1603172	NA20863.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam.bai	5fe5836366b18b5265d01f339b146f11	bai	NA20863	mapped	exome
SRR1600501	NA20863.mapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	294d8d0104a84765f7c8c51df65a1bed	bam	NA20863	mapped	low_coverage
SRR1600501	NA20863.unmapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	a6c03e6aee9dcc4e23beb06742d0970c	bam	NA20863	unmapped	low_coverage
SRR1603172	NA20863.unmapped.ILLUMINA.bwa.GIH.exome.20121211.bam	06113872520d31e125ea414ef08fb467	bam	NA20863	unmapped	exome
SRR1603172	NA20863.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam	ab2a4c96cfe18bc0b7c246045f5962aa	bam	NA20863	mapped	exome
SRR1600502	NA20864.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam.bai	c8036c113cc7cb043a70d80fd5cf48f2	bai	NA20864	mapped	exome
SRR1600503	NA20864.mapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam.bai	8fe15f2e0d1c74b29d126c77e3454aa8	bai	NA20864	mapped	low_coverage
SRR1600502	NA20864.mapped.ILLUMINA.bwa.GIH.exome.20121211.bam	0c96d1bf4966331786459041414558ad	bam	NA20864	mapped	exome
SRR1600502	NA20864.unmapped.ILLUMINA.bwa.GIH.exome.20121211.bam	af7454735a83aea67e9adc39ac9a0a1b	bam	NA20864	unmapped	exome
SRR1600503	NA20864.mapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	cd920ef10db8b13937fc28f9f83a333e	bam	NA20864	mapped	low_coverage
SRR1600503	NA20864.unmapped.ILLUMINA.bwa.GIH.low_coverage.20130415.bam	ea768623dea9c83590991d832cfaa568	bam	NA20864	unmapped	low_coverage
SRR1598493	NA20866.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	bdad9cfa70604ae6b2220f84f5e15305	bam	NA20866	mapped	low_coverage
SRR1598493	NA20866.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	f4d49d3110ba397ea4f0f4e8a55cf5c7	bam	NA20866	unmapped	low_coverage
SRR1598492	NA20866.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	438e4ceb50b245d19cbe64671fe5fc0a	bam	NA20866	mapped	exome
SRR1598492	NA20866.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	a3a596c406a2e3092c777badbd39ac13	bam	NA20866	unmapped	exome
SRR1598494	NA20867.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	46d82927c36222e8ad0c8d1c77c5cc4f	bam	NA20867	unmapped	exome
SRR1598494	NA20867.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	d5f92fcdedbf92d5fd5c3ef728cbafda	bam	NA20867	mapped	exome
SRR1598495	NA20867.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	9017d453a1d6bf0157152b4374f392a2	bam	NA20867	unmapped	low_coverage
SRR1598495	NA20867.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	e622010e53b350587d5e9cb45da00fcd	bam	NA20867	mapped	low_coverage
SRR1598497	NA20868.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	8a4d3285e2433f549b2a6e68cee20432	bam	NA20868	unmapped	low_coverage
SRR1598497	NA20868.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	a094d97f086e1a8ebddd7494de2c32e9	bam	NA20868	mapped	low_coverage
SRR1602982	NA20868.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	3ffbf32686a90cea3c25d4e95b8f3dbb	bam	NA20868	unmapped	exome
SRR1602982	NA20868.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	a95ffc4cc18477fb0ce4f8dca40840fa	bam	NA20868	mapped	exome
SRR1598499	NA20869.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	87a16e0a1ff541b523ffd32f0fd7efe7	bam	NA20869	mapped	low_coverage
SRR1598499	NA20869.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	c48debe851034387f58f6a1fdfa203eb	bam	NA20869	unmapped	low_coverage
SRR1604350	NA20869.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	132212c39620356e24d59b0781013b82	bam	NA20869	unmapped	exome
SRR1604350	NA20869.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	899abd33fdd446e1953410e30bffbbee	bam	NA20869	mapped	exome
SRR1598500	NA20870.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	7e1f65f29e39b4b1d61a297e9e7ccbeb	bam	NA20870	unmapped	exome
SRR1598500	NA20870.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	be92a542a3f9866203f3485a26184f02	bam	NA20870	mapped	exome
SRR1598501	NA20870.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	22ce20411bfba125e6d627362d01eb2c	bam	NA20870	mapped	low_coverage
SRR1598501	NA20870.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	386b88de6e11d47c57811bd10c5663ed	bam	NA20870	unmapped	low_coverage
SRR1598502	NA20871.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	4d0dc78ba952b6b8fe3308f6d5ef24f6	bam	NA20871	unmapped	exome
SRR1598502	NA20871.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	aea89200641aed3fb1a059d50c132bbe	bam	NA20871	mapped	exome
SRR1603351	NA20871.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	0f2dfc5496ad60a963364ed3ff5795a5	bam	NA20871	unmapped	low_coverage
SRR1603351	NA20871.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	d438c3d2cf31e8a863dd3b807d37f240	bam	NA20871	mapped	low_coverage
SRR1598504	NA20872.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	05e5133eddf0dbe5797177f690009a17	bam	NA20872	mapped	exome
SRR1598504	NA20872.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	6c79d94ad2695a0fec99daab88dc9901	bam	NA20872	unmapped	exome
SRR1598505	NA20872.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	7e1a795deb0cf5b03c0d4816a61cd6ec	bam	NA20872	mapped	low_coverage
SRR1598505	NA20872.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	7fc8be1228a29707124c73e8f57c3315	bam	NA20872	unmapped	low_coverage
SRR1598507	NA20874.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	000a0c529d44460b17d3dc041e61b7ec	bam	NA20874	mapped	low_coverage
SRR1598507	NA20874.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	bbcef3423776f539f055513631f98df8	bam	NA20874	unmapped	low_coverage
SRR1598506	NA20874.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	28ece012118e2ce7f93a2f97126203cf	bam	NA20874	mapped	exome
SRR1598506	NA20874.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	e15de54d7b80c48ef85a2e70f435b31c	bam	NA20874	unmapped	exome
SRR1598508	NA20875.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	0f7c41729ad8d4b83c1fa4727fef9783	bam	NA20875	mapped	exome
SRR1598508	NA20875.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	837982912edf190680a2a14afadd05b4	bam	NA20875	unmapped	exome
SRR1598509	NA20875.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	8c1c27f6436040b3995e213b9e86bdb9	bam	NA20875	unmapped	low_coverage
SRR1598509	NA20875.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	c9dc550a89ffc7e8fc261353ff57473d	bam	NA20875	mapped	low_coverage
SRR1602794	NA20876.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	2acd85284572d42229edc89a67364a32	bam	NA20876	unmapped	low_coverage
SRR1602794	NA20876.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	2fc3954b65d4c31286928157c6287d65	bam	NA20876	mapped	low_coverage
SRR1603349	NA20876.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	1a7024941cd6ffe12378420ce77d5c90	bam	NA20876	mapped	exome
SRR1603349	NA20876.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	a56b8e4e2f41417a1e6846cee85bfa91	bam	NA20876	unmapped	exome
SRR1598513	NA20877.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam.bai	de1b13338727c352aff4736a2febab37	bai	NA20877	mapped	low_coverage
SRR1598512	NA20877.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	220ecae586ed8c0d0aae9f57ac356638	bam	NA20877	mapped	exome
SRR1598512	NA20877.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	cfdc5f4bbd853d3c53f3bd009b6875f1	bam	NA20877	unmapped	exome
SRR1598513	NA20877.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	cf14e24b269713c92c389e588ec69304	bam	NA20877	mapped	low_coverage
SRR1598513	NA20877.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	f09e42c40d9b719b489cfd4ec13b6122	bam	NA20877	unmapped	low_coverage
SRR1598514	NA20878.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	adcfa2e766ed611164961e398d03d9db	bam	NA20878	unmapped	exome
SRR1598514	NA20878.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	be028eb2b550d2d775c40a400db799ae	bam	NA20878	mapped	exome
SRR1598515	NA20878.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	07a4f86638e29292b00d62bf64a3644a	bam	NA20878	mapped	low_coverage
SRR1598515	NA20878.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	934d5d7933ef47516a2f4bf905db285e	bam	NA20878	unmapped	low_coverage
SRR1598516	NA20881.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	1499662c25d1a03b106346e5a4b3dda7	bam	NA20881	unmapped	exome
SRR1598516	NA20881.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	4a1cb81453e2f259de146ce6fd961f1b	bam	NA20881	mapped	exome
SRR1598517	NA20881.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	2fb8ccfadbae09b65859d95cab14651e	bam	NA20881	unmapped	low_coverage
SRR1598517	NA20881.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	e353c49393d6d9b572a500f26da7c267	bam	NA20881	mapped	low_coverage
SRR1600504	NA20882.unmapped.ILLUMINA.bwa.GIH.exome.20130415.bam.bai	abb178d5816df0847a42dc51f5a55a86	bai	NA20882	unmapped	exome
SRR1602792	NA20882.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	5e835237f43b2c77313e495b5791f90c	bam	NA20882	unmapped	low_coverage
SRR1602792	NA20882.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	fef7e7fa79de916c537d0abaedd7a4d4	bam	NA20882	mapped	low_coverage
SRR1600504	NA20882.mapped.ILLUMINA.bwa.GIH.exome.20130415.bam	7fa0057742217d2c299badd5ec217b70	bam	NA20882	mapped	exome
SRR1600504	NA20882.unmapped.ILLUMINA.bwa.GIH.exome.20130415.bam	e0e83b271a39f701051c928fd10ca8ee	bam	NA20882	unmapped	exome
SRR1603162	NA20884.mapped.ILLUMINA.bwa.GIH.exome.20130415.bam.bai	696c9a7541fca92cb8c36dbeaf70d759	bai	NA20884	mapped	exome
SRR1598519	NA20884.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	44a50fdf47ed50033a9a9dacf08469c4	bam	NA20884	unmapped	low_coverage
SRR1598519	NA20884.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	d83f662c019aa253ba662ac4ce981a81	bam	NA20884	mapped	low_coverage
SRR1603162	NA20884.mapped.ILLUMINA.bwa.GIH.exome.20130415.bam	7763000326a8b7779ab05ac41c06e739	bam	NA20884	mapped	exome
SRR1603162	NA20884.unmapped.ILLUMINA.bwa.GIH.exome.20130415.bam	e8b6c5d35c5df62b8448db46d8ec4376	bam	NA20884	unmapped	exome
SRR1598521	NA20885.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	34f1ec6b48a2aebfebe091e857ea572b	bam	NA20885	unmapped	low_coverage
SRR1598521	NA20885.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	4d5affc5ee22652b560972b38a2ee419	bam	NA20885	mapped	low_coverage
SRR1598520	NA20885.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	5842320620374a345686b72abad948af	bam	NA20885	mapped	exome
SRR1598520	NA20885.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	5b87802953d031f4a601244d97b605e1	bam	NA20885	unmapped	exome
SRR1598522	NA20886.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam	535e842bbc67d445d2a939b6e6a539f3	bam	NA20886	mapped	exome
SRR1598522	NA20886.unmapped.ILLUMINA.bwa.GIH.exome.20120522.bam	73e30aa611033bf9e6c5e29bc348d43f	bam	NA20886	unmapped	exome
SRR1598523	NA20886.unmapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	87d5dbe49f203d16d0a1e6bf894b4c16	bam	NA20886	unmapped	low_coverage
